상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
레오디 폭스 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57324&xcode=067&mcode=003&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmV%2BWQ%3D%3D,"폭스+메리노울로 세련된 분위기
밋밋한 룩에 가볍게 포인트!
(5color)",,,32500,,17,"rgb(195, 190, 184);, rgb(162, 163, 159);, rgb(146, 135, 127);, rgb(69, 79, 69);, rgb(87, 70, 59);",OUTER
모일 배색 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55873&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmt%2FW19N,텐션 좋아 부드럽게 입어져요 깔끔한 배색라인이 세련된 멋을! (4color),,,23500,,53,"rgb(255, 255, 255);, rgb(196, 181, 159);, rgb(170, 188, 179);, rgb(0, 0, 0);",OUTER
루나인 V넥 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=49001&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmh9W1w%3D,소프트한 촉감으로 기분좋은 착용! 베이직 디자인이라 어디에든 굿~ (5color),,,23500,,118,"rgb(0, 0, 0);, rgb(234, 197, 191);, rgb(88, 88, 120);, rgb(195, 195, 195);, rgb(255, 255, 255);",OUTER
퍼카라 더플 패딩 점퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62720&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=amt3UA%3D%3D,"★한겨울 패딩이 3만원대★ 라니.. 말도 안되죠?
머플러가 필요없는 퍼카라로 찬바람 차단!
갓성비 아이템으로 쥔장 강력추천!
(3color)",,45000,38200,15,18,"rgb(250, 249, 247);, rgb(212, 200, 178);, rgb(0, 0, 0);",OUTER
[MADE] 앤더슨 트임 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62723&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=aWd3Uw%3D%3D,"백슬릿 디테일이 멋스러운 루즈핏 자켓
깔끔하고 멋스러운 핏을 완성시켜주는 고급스런 텍스처
(2color)",,,,,79,"rgb(122, 122, 122);, rgb(0, 0, 0);",OUTER
세미크롭 집업 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61117&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmx6W18%3D,"폭닥폭닥~포근한 무드의 집업 니트
배색 포인트로 클로징해서도 넘 예뻐요!
(2color)",,,,,16,"rgb(184, 168, 162);, rgb(0, 0, 0);",OUTER
[MADE] 르마레 테일러드 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61866&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bGh3VQ%3D%3D,"격식은 물론 일상 속에서도 활용도가 높아요♡
르마레 썸머 버전~진짜 날씬해보여요!!
(2color / 1,2)",,,,,29,"rgb(190, 223, 235);, rgb(0, 0, 0);",OUTER
C로고 니트 봄버,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61063&xcode=067&mcode=001&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bml%2BW1k%3D,"트렌디하게 영한 매력의 봄버 디자인,
폭폭하게 포근한 터치감으로 보온성까지 톡톡히!
(2color)",,,,,35,"rgb(0, 0, 0);, rgb(237, 237, 232);",OUTER
애쉬 워싱 데님 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62911&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=a2Z3Vw%3D%3D,"자신있는 추천! 유연한 데님이라 편안하게
심플한 코디에 가볍게 툭!",,,,,6,"rgb(152, 170, 181);",OUTER
엘가 배색 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62448&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bml7W1s%3D,"탄탄한 짜임의 부드러운 터치감으로
배색라인이 참 예쁜 가디건이에요~
(4color)",,,,,5,"rgb(240, 235, 218);, rgb(17, 92, 17);, rgb(135, 135, 135);, rgb(0, 0, 0);",OUTER
이브 가오리 레더 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60936&xcode=067&mcode=003&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmp9W1Q%3D,"어깨라인 폭 감싸주는 가오리 핏으로 멋스러운!
은은한 광택감이 더해진 페이크 레더소재로 퀄리티 굿
(3color)",,,,,1,"rgb(255, 254, 242);, rgb(55, 66, 56);, rgb(0, 0, 0);",OUTER
V넥 슬림 골지 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=53632&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bGh3WA%3D%3D,"이런 가격에 이런퀄리티 힘들어요!
다들 알아보시고 주문대폭주
(5color)",,,,,236,"rgb(203, 193, 184);, rgb(147, 147, 147);, rgb(0, 0, 0);, rgb(247, 240, 183);, rgb(201, 152, 152);",OUTER
폴 핀턱 소매 니트 집업,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61149&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmx%2FW11E,"아방한 소매라인으로 멋스러운!
폭닥하게 도톰한 니트 소재로 보온성까지
(3color)",,,,,16,"rgb(120, 120, 120);, rgb(0, 0, 0);, rgb(235, 233, 218);",OUTER
프라하 트렌치 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61816&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=Z2l3UF0%3D,"에어로 워싱으로 사박사박한 터치감!
초여름까지 입기 좋은 와샤 트렌치자켓
(2color)",,,,,6,"rgb(217, 215, 211);, rgb(29, 33, 43);",OUTER
오브에 스트링 점퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59025&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmx4W11G,"2022년 연말감사제 최대 90% 세일
바스락~ 지금 딱! 걸치기 좋은 점퍼 아방한 라인에 트렌디한 세미 크롭 점퍼 (2color)",,,,,3,"rgb(85, 102, 86);, rgb(0, 0, 0);",OUTER
클로우 퍼 베스트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62486&xcode=067&mcode=003&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmh8W11H,"FW시즌 분위기를 UP시켜줄 퍼 베스트-!
어떤 스타일에도 고급스럽게 해드려요
(3color)",,,,,17,"rgb(245, 245, 245);, rgb(66, 49, 23);, rgb(0, 0, 0);",OUTER
제인 후드배색 레더 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62432&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmx4W11A,"캐주얼한 점퍼형의 레더자켓으로
탈부착 가능한 후드니트로 2가지무드로 연출
(3color)",,,,,12,"rgb(240, 230, 211);, rgb(182, 186, 164);, rgb(0, 0, 0);",OUTER
[MADE] 코코드 썸머 트위드 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61888&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmt5W11B,"트위드 결감에 텐션까지 좋은 브랜드퀄리티.
한여름까지 착용할 수 있는 썸머 자켓!
(3color/1,2)",,,,,178,"rgb(255, 255, 255);, rgb(242, 237, 228);, rgb(0, 0, 0);",OUTER
로베 후드 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62499&xcode=067&mcode=003&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bmx1W11C,"탄탄하면서도 초롬하게 떨어지는 핏
고상한무드의 니트 베스트로 세미룩에 추천!
(2color)",,,,,1,"rgb(240, 235, 221);, rgb(0, 0, 0);",OUTER
폴리드 가오리 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61001&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bm9%2BW11D,"아방한 가오리핏이 세련되게 돋보이는,
촘촘한 양두 짜임으로 지금 딱! 입기 좋아요
(4color)",,,,,87,"rgb(153, 156, 163);, rgb(34, 56, 40);, rgb(66, 60, 58);, rgb(0, 0, 0);",OUTER
로베트 견장 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61161&xcode=067&mcode=005&scode=&type=X&sort=manual&cur_code=067&search=&GfDT=bm9%2FW11M,"멋스러운 견장 디테일에 골드 버튼 포인트!
고밀도 니트 짜임으로 탄탄하고 도톰해요
(3color)",,,,,34,"rgb(56, 70, 105);, rgb(102, 102, 102);, rgb(0, 0, 0);",OUTER
